gender,age,family_history_with_overweight,frequent_high_calorie_food,vegetable_consumption_freq,main_meals_per_day,water_intake,calorie_monitoring,physical_activity_freq,screen_time,bmi,eating_between_meals_Always,eating_between_meals_Frequently,eating_between_meals_Sometimes,eating_between_meals_no,alcohol_consumption_Frequently,alcohol_consumption_Sometimes,alcohol_consumption_no,transportation_type_Public_Transportation,transportation_type_Self_Propelled,transportation_type_Vehicle
0,26,1,1,3,3,2,0,0,0,42,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,43,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,1,0,1,0,45,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,2,0,1,0,44,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,20,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,1,0,1,0,44,0,0,1,0,0,1,0,1,0,0
0,20,1,1,3,3,2,0,1,0,46,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,2,0,1,0,47,0,0,1,0,0,1,0,1,0,0
0,20,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,18,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,20,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,39,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,39,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,1,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,1,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,23,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,23,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,18,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,18,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,1,0,0,0,39,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,1,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,1,0,0,1,39,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,1,0,0,0,38,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,1,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,1,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,18,1,1,3,3,2,0,0,0,43,0,0,1,0,0,1,0,1,0,0
0,20,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,2,0,1,0,42,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,2,0,1,0,44,0,0,1,0,0,1,0,1,0,0
0,18,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,18,1,1,3,3,2,0,1,0,46,0,0,1,0,0,1,0,1,0,0
0,20,1,1,3,3,2,0,0,0,46,0,0,1,0,0,1,0,1,0,0
0,20,1,1,3,3,2,0,0,0,47,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,39,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,39,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,39,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,39,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,1,0,0,0,37,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,1,0,0,0,36,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,1,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,1,0,0,0,39,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,1,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,1,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,19,1,1,3,3,1,0,1,0,45,0,0,1,0,0,1,0,1,0,0
0,18,1,1,3,3,1,0,0,0,45,0,0,1,0,0,1,0,1,0,0
0,20,1,1,3,3,1,0,1,0,42,0,0,1,0,0,1,0,1,0,0
0,20,1,1,3,3,1,0,0,0,42,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,1,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,1,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,1,0,1,0,44,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,1,0,1,0,44,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,42,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,43,0,0,1,0,0,1,0,1,0,0
0,20,1,1,3,3,1,0,1,0,44,0,0,1,0,0,1,0,1,0,0
0,20,1,1,3,3,1,0,1,0,44,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,1,0,1,0,44,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,1,0,1,0,46,0,0,1,0,0,1,0,1,0,0
0,23,1,1,3,3,2,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,24,1,1,3,3,2,0,0,0,39,0,0,1,0,0,1,0,1,0,0
0,24,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,24,1,1,3,3,2,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,18,1,1,3,3,2,0,0,0,42,0,0,1,0,0,1,0,1,0,0
0,18,1,1,3,3,2,0,1,0,42,0,0,1,0,0,1,0,1,0,0
0,20,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,20,1,1,3,3,1,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,2,0,1,0,48,0,0,1,0,0,1,0,1,0,0
0,19,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,19,1,1,3,3,2,0,1,0,46,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,2,0,1,0,49,0,0,1,0,0,1,0,1,0,0
0,19,1,1,3,3,2,0,1,0,44,0,0,1,0,0,1,0,1,0,0
0,18,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,24,1,1,3,3,2,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,42,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,26,1,1,3,3,2,0,0,0,41,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,1,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,39,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,39,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,1,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,25,1,1,3,3,2,0,0,0,40,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,1,0,1,0,44,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,1,0,1,0,44,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,1,0,1,0,44,0,0,1,0,0,1,0,1,0,0
0,20,1,1,3,3,1,0,1,0,44,0,0,1,0,0,1,0,1,0,0
0,21,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,22,1,1,3,3,2,0,1,0,43,0,0,1,0,0,1,0,1,0,0
0,24,1,1,3,3,2,0,1,0,44,0,0,1,0,0,1,0,1,0,0
0,23,1,1,3,3,2,0,1,0,44,0,0,1,0,0,1,0,1,0,0
